
Firewall Policy
action,application-list,auto-asic-offload,av-profile,capture-packet,comments,diffserv-forward,diffserv-reverse,diffservcode-forward,disclaimer,dnsfilter-profile,dstaddr,dstaddr-negate,dstaddr6,dstintf,emailfilter-profile,fixedport,fsso-groups,global-label,groups,gtp-profile,icap-profile,inspection-mode,internet-service,internet-service-custom,internet-service-custom-group,internet-service-group,internet-service-name,internet-service-negate,network-service-dynamic,internet-service-src,internet-service-src-custom,internet-service-src-custom-group,internet-service-src-group,internet-service-src-name,internet-service-src-negate,network-service-src-dynamic,ippool,ips-sensor,label,logtraffic,logtraffic-start,name,nat,nat46,nat64,per-ip-shaper,policyid,poolname,poolname6,profile-group,profile-protocol-options,profile-type,replacemsg-override-group,schedule,service,service-negate,srcaddr,srcaddr-negate,srcaddr6,srcintf,ssl-ssh-profile,status,tos,tos-mask,traffic-shaper,traffic-shaper-reverse,users,utm-status,uuid,voip-profile,vpntunnel,waf-profile,webfilter-profile,webproxy-forward-server,file-filter-profile,ztna-status,ztna-ems-tag,ztna-geo-tag,videofilter-profile,cgn-session-quota,cgn-resource-quota,cgn-eif,cgn-eim,cgn-log-server-grp,_created timestamp,_last-modified-by,_modified timestamp,_created-by,extra info,scope member,visibility,_label-color,_global-label-color,scope
"accept","","enable","","disable","","disable","disable","","disable","","AZ-SGP-Domain-Controllers","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-AZ-SGP-Domain-Controllers","disable","disable","disable","","106","","","","default","single","","always","Domain Services","disable","VPN_SGP","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","1bd58c40-201c-51f0-ad79-adf82bddc4ec","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGWINDC01","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-RGWINDC01-Domain-Services","disable","disable","disable","","108","","","","default","single","","always","Domain Services","disable","VPN_MEA VPN_SGP","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","0978d3de-2019-51f0-d42a-afaac31dc159","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","AZ-MEA-Domain-Controllers","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-AZ-MEA-DC-Domain-Services","disable","disable","disable","","107","","","","default","single","","always","Domain Services","disable","VPN_MEA","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","08732f76-2018-51f0-5127-cb396908508a","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","Azure-old-jumphosts","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Azure-old-jumphosts-RDP","disable","disable","disable","","105","","","","default","single","","always","RDP","disable","Capelle_LAN","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","64980b72-2014-51f0-5604-8ffd521fb0fb","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","Fileservers","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Fileservers-ALL","disable","disable","disable","","109","","","","default","single","","always","ALL","disable","VPN_MEA VPN_SGP Fileservers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","b954c8ee-20ff-51f0-e642-582acbc30a5b","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","Domain Controllers","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Domaincontrollers-ALL","disable","disable","disable","","104","","","","default","single","","always","ALL","disable","VPN_MEA VPN_SGP Domain Controllers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","8ef39590-1c58-51f0-41a1-88e37a954593","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain) (Copy of Access-to-Fileservers-Domain)","disable","disable","","disable","","Domain Controllers","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Domaincontrollers-Domain","disable","disable","disable","","5","","","","default","single","","always","Domain Services HTTP HTTPS NTP","disable","NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-EU-Server NET-AZ-MEA-Conn NET-AZ-MEA-Server NET-AZ-OLD-0 NET-AZ-OLD-1 NET-AZ-OLD-2 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-FBE-Management NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers NET-THA-SAT-Clients NET-THA-SAT-Mgmt NET-THA-SAT-OfficeWiFi NET-USA-HST-Clients NET-USA-HST-Mgmt NET-USA-HST-OfficeWiFi NET-USA-HST-Servers Domain Controllers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eebc7524-1077-51f0-75b3-48bfe5aecc28","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain) (Copy of Access-to-Fileservers-Domain) (Copy of Access-to-Domaincontrollers-Domain)","disable","disable","","disable","","Domain Controllers","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Temporary-DomainControllers-ALL","disable","disable","disable","","103","","","","default","single","","always","ALL","disable","NET-USA-HST-Clients NET-AZ-OLD-0 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-USA-HST-OfficeWiFi NET-USA-HST-Servers NET-USA-HST-Mgmt NET-AZ-EU-Server NET-AZ-MEA-Server NET-AZ-OLD-1 NET-AZ-OLD-2 NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-MEA-Conn Domain Controllers NET-NLD-CAP-FBE-Management","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","572b1010-19fc-51f0-3a75-44cff854c389","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain)","disable","disable","","disable","","RGFILE01 RGFILE02 RGFILE03 RGSINGFILE01 RGUSAFILE01 vm-filesmeprd01 vm-filessgprd01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-Fileservers-Domain","disable","disable","disable","","6","","","","default","single","","always","Domain Services HTTP HTTPS","disable","NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-EU-Server NET-AZ-MEA-Conn NET-AZ-MEA-Server NET-AZ-OLD-0 NET-AZ-OLD-1 NET-AZ-OLD-2 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers NET-THA-SAT-Clients NET-THA-SAT-Mgmt NET-THA-SAT-OfficeWiFi NET-USA-HST-Clients NET-USA-HST-Mgmt NET-USA-HST-OfficeWiFi NET-USA-HST-Servers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eec3e520-1077-51f0-0356-8cec1aa4f779","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGUSAFILE01-SMB)","disable","disable","","disable","","RGUSASRV1","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGUSASRV1-Domain","disable","disable","disable","","7","","","","default","single","","always","Domain Services HTTP HTTPS","disable","NET-USA-HST-Clients NET-AZ-OLD-0 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-USA-HST-OfficeWiFi NET-USA-HST-Servers NET-USA-HST-Mgmt","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eecba710-1077-51f0-167a-ff03e3a51c26","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGUSAFILE01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGUSAFILE01-SMB","disable","disable","disable","","8","","","","default","single","","always","SMB","disable","NET-USA-HST-Clients","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eed1bccc-1077-51f0-7d0f-c46080ed2db3","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-rg-nld-cap-zbxprx01-ALL) (Copy of Access-to-ALL-FBEMonitoring)","disable","disable","","disable","","all","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-ALL-RGMonitoring","disable","disable","disable","","9","","","","default","single","","always","PING SNMP HTTP HTTPS","disable","RGZabbix rg-nld-cap-zbxprx01","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eed50c38-1077-51f0-e776-a2ec59a9d5df","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","rgcalcserver01 RGCALCSERVER02","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGCALCSERVER-11731","disable","disable","disable","","10","","","","default","single","","always","TCP11731","disable","RGBACKUP03 00:50:56:64:49:c7","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eedd2a08-1077-51f0-35f3-03febc6c2a79","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGCALCSERVER02-11731) (Copy of Access-to-RGCALCSERVER02-616X)","disable","disable","","disable","","rgcalcserver01 RGCALCSERVER02","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGCALCSERVER-6184","disable","disable","disable","","11","","","","default","single","","always","TCP6184","disable","RGBACKUP03 00:50:56:64:49:c7","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eedf6d22-1077-51f0-bd13-2b1de0951402","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGCALCSERVER02-11731)","disable","disable","","disable","","rgcalcserver01 RGCALCSERVER02","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGCALCSERVER-616X","disable","disable","disable","","12","","","","default","single","","always","TCP6160 TCP6161 TCP6162 TCP6163","disable","RGBACKUP03 00:50:56:64:49:c7","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eee1ea20-1077-51f0-db40-50f6ba04d3ba","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGCALCSERVER02-11731)","disable","disable","","disable","","rgcalcserver01 RGCALCSERVER02","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGCALCSERVER-Domain","disable","disable","disable","","13","","","","default","single","","always","Domain Services","disable","RGBACKUP03 00:50:56:64:49:c7","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eee47402-1077-51f0-ff17-0e153027bb95","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGBACKUP02","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGBACKUP02-Domain","disable","disable","disable","","16","","","","default","single","","always","ALL_ICMP Domain Services","disable","RGBACKUP03","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eee6e2e6-1077-51f0-7bf6-c4407f0c1f03","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGDEVHYPERV01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGDEVHYPERV01-616X","disable","disable","disable","","17","","","","default","single","","always","DCE-RPC TCP6160 TCP6161 TCP6162 TCP6163","disable","RGBACKUP03","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eee90bf2-1077-51f0-7e5f-92ed839a33fd","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","Hostmonitor","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-Hostmonitor-TCP1054","disable","disable","disable","","18","","","","default","single","","always","TCP1054","disable","NET-AZ-OLD-0 OLD-AZURE-CLIENT-VPN","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eeeb5592-1077-51f0-7e67-d4465f726823","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGSTARBI","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGSTARBI-RDP","disable","disable","disable","","19","","","","default","single","","always","RDP","disable","NET-AZ-OLD-0 RGADMIN-Access RGADMIN01 RGADMIN01-MGMT 00:0c:29:33:97:e9 OLD-AZURE-CLIENT-VPN","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eeed8434-1077-51f0-078c-e37b6743bac4","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-CAP-ClientLAN-SNMP) (Copy of Access-to-RGPRINT01-DCERPC) (Copy of Access-to-RGPRINT01-TCP5014) (Copy of Access-to-RGPRINT01-NETBIOS)","disable","disable","","disable","","RGPRINT01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGPRINT01-SMB","disable","disable","disable","","20","","","","default","single","","always","SMB","disable","NET-NLD-CAP-Clients","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eef0051a-1077-51f0-16bd-0bace26fe395","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-CAP-ClientLAN-SNMP) (Copy of Access-to-RGPRINT01-DCERPC) (Copy of Access-to-RGPRINT01-TCP5014)","disable","disable","","disable","","RGPRINT01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGPRINT01-NETBIOS","disable","disable","disable","","21","","","","default","single","","always","NETBIOS","disable","NET-NLD-CAP-Clients","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eef294ec-1077-51f0-1aad-2b43eb8631cb","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-CAP-ClientLAN-SNMP) (Copy of Access-to-RGPRINT01-DCERPC)","disable","disable","","disable","","RGPRINT01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGPRINT01-TCP5014","disable","disable","disable","","22","","","","default","single","","always","TCP5014","disable","NET-NLD-CAP-Clients","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","eef51b22-1077-51f0-2659-04c6ac125d04","","","","","","","disable","","","","16777215","16","","","","2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 15:14:20",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
