
Firewall Policy
action,application-list,auto-asic-offload,av-profile,capture-packet,comments,diffserv-forward,diffserv-reverse,diffservcode-forward,disclaimer,dnsfilter-profile,dstaddr,dstaddr-negate,dstaddr6,dstintf,emailfilter-profile,fixedport,fsso-groups,global-label,groups,gtp-profile,icap-profile,inspection-mode,internet-service,internet-service-custom,internet-service-custom-group,internet-service-group,internet-service-name,internet-service-negate,network-service-dynamic,internet-service-src,internet-service-src-custom,internet-service-src-custom-group,internet-service-src-group,internet-service-src-name,internet-service-src-negate,network-service-src-dynamic,ippool,ips-sensor,label,logtraffic,logtraffic-start,name,nat,nat46,nat64,per-ip-shaper,policyid,poolname,poolname6,profile-group,profile-protocol-options,profile-type,replacemsg-override-group,schedule,service,service-negate,srcaddr,srcaddr-negate,srcaddr6,srcintf,ssl-ssh-profile,status,tos,tos-mask,traffic-shaper,traffic-shaper-reverse,users,utm-status,uuid,voip-profile,vpntunnel,waf-profile,webfilter-profile,webproxy-forward-server,file-filter-profile,ztna-status,ztna-ems-tag,ztna-geo-tag,videofilter-profile,cgn-session-quota,cgn-resource-quota,cgn-eif,cgn-eim,cgn-log-server-grp,_created timestamp,_last-modified-by,_modified timestamp,_created-by,extra info,scope member,visibility,_label-color,_global-label-color,scope
"accept","","enable","","disable","","disable","disable","","disable","","THA-SAT-Printer","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-THA-SAT-Printer-ALL","disable","disable","disable","","129","","","","default","single","","always","ALL","disable","NET-THA-SAT-OfficeWiFi","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","a8eedf2c-6870-51f0-d4bc-6b7e0640cf5c","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","172.20.32.250/32","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-172.20.32.250-RDP","disable","disable","disable","","128","","","","default","single","","always","RDP","disable","VPN_SGP","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","002027e8-67c1-51f0-b865-c965a81f843c","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","AZ-SGP-Domain-Controllers","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-AZ-SGP-Domain-Controllers","disable","disable","disable","","125","","","","default","single","","always","Domain Services","disable","VPN_SGP","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","60fd31ba-201c-51f0-a8b4-1ed4391246f8","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGWINDC01","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-RGWINDC01-Domain-Services","disable","disable","disable","","124","","","","default","single","","always","Domain Services","disable","VPN_MEA VPN_SGP","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","f84f6ae6-2018-51f0-faac-16ef0bdae5e4","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","AZ-MEA-Domain-Controllers","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-AZ-MEA-DC-Domain-Services","disable","disable","disable","","123","","","","default","single","","always","Domain Services","disable","VPN_MEA","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","db772086-2017-51f0-4418-87f42fbbfa2c","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","Azure-old-jumphosts","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Azure-old-jumphosts-RDP","disable","disable","disable","","122","","","","default","single","","always","RDP","disable","Capelle_LAN","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","39ec3a88-2014-51f0-dc69-9d44db6cd11b","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","Fileservers","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Fileservers-ALL","disable","disable","disable","","126","","","","default","single","","always","ALL","disable","VPN_MEA VPN_SGP Fileservers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","ae9ae302-20ff-51f0-17f7-7c3fa9eef12c","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","Domain Controllers","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Domaincontrollers-ALL","disable","disable","disable","","121","","","","default","single","","always","ALL","disable","VPN_MEA VPN_SGP Domain Controllers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","e64bf2c0-1c57-51f0-9cee-f39be3c821b4","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain) (Copy of Access-to-Fileservers-Domain)","disable","disable","","disable","","Domain Controllers","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Domaincontrollers-Domain","disable","disable","disable","","22","","","","default","single","","always","Domain Services HTTP HTTPS NTP","disable","NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-EU-Server NET-AZ-MEA-Conn NET-AZ-MEA-Server NET-AZ-OLD-0 NET-AZ-OLD-1 NET-AZ-OLD-2 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-FBE-Management NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers NET-THA-SAT-Clients NET-THA-SAT-Mgmt NET-THA-SAT-OfficeWiFi NET-USA-HST-Clients NET-USA-HST-Mgmt NET-USA-HST-OfficeWiFi NET-USA-HST-Servers Domain Controllers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","98022140-1075-51f0-9ee0-da77a63f9af6","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain) (Copy of Access-to-Fileservers-Domain) (Copy of Access-to-Domaincontrollers-Domain)","disable","disable","","disable","","Domain Controllers","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Temportary-DomainControllers-ALL","disable","disable","disable","","120","","","","default","single","","always","ALL","disable","NET-USA-HST-Clients NET-AZ-OLD-0 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-USA-HST-OfficeWiFi NET-USA-HST-Servers NET-USA-HST-Mgmt NET-AZ-EU-Server NET-AZ-MEA-Server NET-AZ-OLD-1 NET-AZ-OLD-2 NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-MEA-Conn Domain Controllers NET-NLD-CAP-FBE-Management","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","0cfaa2b2-19fc-51f0-a046-69f26cf182af","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain)","disable","disable","","disable","","RGFILE01 RGFILE02 RGFILE03 RGSINGFILE01 RGUSAFILE01 vm-filesmeprd01 vm-filessgprd01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-Fileservers-Domain","disable","disable","disable","","23","","","","default","single","","always","Domain Services HTTP HTTPS","disable","NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-EU-Server NET-AZ-MEA-Conn NET-AZ-MEA-Server NET-AZ-OLD-0 NET-AZ-OLD-1 NET-AZ-OLD-2 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers NET-THA-SAT-Clients NET-THA-SAT-Mgmt NET-THA-SAT-OfficeWiFi NET-USA-HST-Clients NET-USA-HST-Mgmt NET-USA-HST-OfficeWiFi NET-USA-HST-Servers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","98098598-1075-51f0-3b2b-5ecf26782245","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGUSAFILE01-SMB)","disable","disable","","disable","","RGUSASRV1","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGUSASRV1-Domain","disable","disable","disable","","24","","","","default","single","","always","Domain Services HTTP HTTPS","disable","NET-USA-HST-Clients NET-AZ-OLD-0 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-USA-HST-OfficeWiFi NET-USA-HST-Servers NET-USA-HST-Mgmt","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","980faad6-1075-51f0-4463-bced0f540720","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGUSAFILE01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGUSAFILE01-SMB","disable","disable","disable","","25","","","","default","single","","always","SMB","disable","NET-USA-HST-Clients","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","9814aca2-1075-51f0-d525-ac4d7614198b","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-rg-nld-cap-zbxprx01-ALL) (Copy of Access-to-ALL-FBEMonitoring)","disable","disable","","disable","","all","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-ALL-RGMonitoring","disable","disable","disable","","26","","","","default","single","","always","PING SNMP HTTP HTTPS","disable","RGZabbix rg-nld-cap-zbxprx01","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","98175074-1075-51f0-7cd5-1fdd88b8439f","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","rgcalcserver01 RGCALCSERVER02","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGCALCSERVER-11731","disable","disable","disable","","27","","","","default","single","","always","TCP11731","disable","RGBACKUP03 00:50:56:64:49:c7","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","981fb62e-1075-51f0-9983-303cfba29be7","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGCALCSERVER02-11731) (Copy of Access-to-RGCALCSERVER02-616X)","disable","disable","","disable","","rgcalcserver01 RGCALCSERVER02","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGCALCSERVER-6184","disable","disable","disable","","28","","","","default","single","","always","TCP6184","disable","RGBACKUP03 00:50:56:64:49:c7","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","98237bd8-1075-51f0-57f5-60cfc879287f","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGCALCSERVER02-11731)","disable","disable","","disable","","rgcalcserver01 RGCALCSERVER02","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGCALCSERVER-616X","disable","disable","disable","","29","","","","default","single","","always","TCP6160 TCP6161 TCP6162 TCP6163","disable","RGBACKUP03 00:50:56:64:49:c7","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","98278336-1075-51f0-2829-eb3636cf5a7e","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGCALCSERVER02-11731)","disable","disable","","disable","","rgcalcserver01 RGCALCSERVER02","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGCALCSERVER-Domain","disable","disable","disable","","30","","","","default","single","","always","Domain Services","disable","RGBACKUP03 00:50:56:64:49:c7","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","982ba632-1075-51f0-5592-516fdf4c22ab","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGBACKUP02","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGBACKUP02-Domain","disable","disable","disable","","31","","","","default","single","","always","ALL_ICMP Domain Services","disable","RGBACKUP03","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","982fe95e-1075-51f0-b1f5-4d5e2652bfca","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGDEVHYPERV01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGDEVHYPERV01-616X","disable","disable","disable","","32","","","","default","single","","always","DCE-RPC TCP6160 TCP6161 TCP6162 TCP6163","disable","RGBACKUP03","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","9833b890-1075-51f0-6fec-fdd64604e56d","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","Hostmonitor","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-Hostmonitor-TCP1054","disable","disable","disable","","33","","","","default","single","","always","TCP1054","disable","NET-AZ-OLD-0 OLD-AZURE-CLIENT-VPN","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","9837ff2c-1075-51f0-784a-99bb152727a1","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGSTARBI","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGSTARBI-RDP","disable","disable","disable","","34","","","","default","single","","always","RDP","disable","NET-AZ-OLD-0 RGADMIN-Access RGADMIN01 RGADMIN01-MGMT 00:0c:29:33:97:e9 OLD-AZURE-CLIENT-VPN","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","983c00e0-1075-51f0-0613-d9e2940883e4","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-CAP-ClientLAN-SNMP) (Copy of Access-to-RGPRINT01-DCERPC) (Copy of Access-to-RGPRINT01-TCP5014) (Copy of Access-to-RGPRINT01-NETBIOS)","disable","disable","","disable","","RGPRINT01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGPRINT01-SMB","disable","disable","disable","","35","","","","default","single","","always","SMB","disable","NET-NLD-CAP-Clients","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","98402ed6-1075-51f0-ee59-ac5152112b42","","","","","","","disable","","","","16777215","16","","","","2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 16:45:14",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
