
Firewall Policy
action,application-list,auto-asic-offload,av-profile,capture-packet,comments,diffserv-forward,diffserv-reverse,diffservcode-forward,disclaimer,dnsfilter-profile,dstaddr,dstaddr-negate,dstaddr6,dstintf,emailfilter-profile,fixedport,fsso-groups,global-label,groups,gtp-profile,icap-profile,inspection-mode,internet-service,internet-service-custom,internet-service-custom-group,internet-service-group,internet-service-name,internet-service-negate,network-service-dynamic,internet-service-src,internet-service-src-custom,internet-service-src-custom-group,internet-service-src-group,internet-service-src-name,internet-service-src-negate,network-service-src-dynamic,ippool,ips-sensor,label,logtraffic,logtraffic-start,name,nat,nat46,nat64,per-ip-shaper,policyid,poolname,poolname6,profile-group,profile-protocol-options,profile-type,replacemsg-override-group,schedule,service,service-negate,srcaddr,srcaddr-negate,srcaddr6,srcintf,ssl-ssh-profile,status,tos,tos-mask,traffic-shaper,traffic-shaper-reverse,users,utm-status,uuid,voip-profile,vpntunnel,waf-profile,webfilter-profile,webproxy-forward-server,file-filter-profile,ztna-status,ztna-ems-tag,ztna-geo-tag,videofilter-profile,cgn-session-quota,cgn-resource-quota,cgn-eif,cgn-eim,cgn-log-server-grp,_created timestamp,_last-modified-by,_modified timestamp,_created-by,extra info,scope member,visibility,_label-color,_global-label-color,scope
"accept","","enable","","disable","allow zabbix updates","disable","disable","","disable","","wildcard.ubuntu.com wildcard.zabbix.com","disable","","wan1 wan2","","disable","","","","","","flow","disable","","","","","","","disable","","","","","","","disable","","","all","disable","Zabbix-Updates","enable","disable","disable","","121","","","","default","","","always","HTTPS HTTP","disable","rg-nld-cap-zpx-01","disable","","VLAN211","no-inspection","enable","0x00","0x00","","","","disable","3eb3fdbc-13b7-51f0-bbde-65320ea3b412","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","W2505 065 - allow rdp from jumphost to branches","disable","disable","","disable","","GRP-RDP-REMOTE","disable","","To-AZ-MEA to-AZ-SGP To-Houston","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","RDPtoBranches","disable","disable","disable","","137","","","","default","","","always","RDP","disable","rg-nld-cap-jmp-01","disable","","VLAN211","no-inspection","enable","0x00","0x00","","","","disable","5d32eb14-3b93-51f0-1034-634edec05315","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","allow rdp from jumphost to jumphost","disable","disable","","disable","","HST-172.20.1.11","disable","","VLAN11","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","FBE-RDP-TO-RGJUMPHOST","disable","disable","disable","","141","","","","default","","","always","RDP","disable","rg-nld-cap-jmp-01","disable","","VLAN211","no-inspection","enable","0x00","0x00","","","","disable","36c4a93e-58aa-51f0-b7a8-24b77b591dc8","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","","","disable","disable","","disable","","all","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","","","disable","disable","IN CASE OF EMERGENCY","disable","disable","disable","","142","","","","default","","","always","ALL","disable","all","disable","","any","no-inspection","disable","0x00","0x00","","","","disable","496329de-1076-51f0-451f-9630a30d212a","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGCALCSERVER02","disable","","VLAN11","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Allow CAP clients to license server","disable","disable","disable","","133","","","","default","","","always","TCP1947","disable","NET-NLD-CAP-Clients","disable","","VLAN10","no-inspection","enable","0x00","0x00","","","","disable","1c4de8f0-24c9-51f0-96d9-5bbd7cf94c77","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGADMIN-Access","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-RGADMIN-RDP-TEMP","disable","disable","disable","","147","","","","default","single","","always","RDP","disable","NET-THA-SAT-Clients NET-THA-SAT-OfficeWiFi","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","c45a6a30-67ab-51f0-87d5-89685bb9be72","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","NET-THA-SAT-Clients","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-THA-SAT-Clients-ALL","disable","disable","disable","","151","","","","default","single","","always","ALL","disable","NET-THA-SAT-OfficeWiFi","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","4bfbe60e-6873-51f0-f0b1-235c3fb547c0","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","NET-THA-SAT-OfficeWiFi","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-THA-SAT-OfficeWIFI-ALL","disable","disable","disable","","150","","","","default","single","","always","ALL","disable","NET-THA-SAT-Clients THA-SAT-Printer","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","a53d613a-6872-51f0-c7a7-5aee788f752f","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","THA-SAT-Printer","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-THA-SAT-Printer-ALL","disable","disable","disable","","149","","","","default","single","","always","ALL","disable","NET-THA-SAT-OfficeWiFi","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","c6c98f1e-6871-51f0-49b3-e6535b5eedc8","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","172.20.32.250/32","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-172.20.32.250-RDP","disable","disable","disable","","148","","","","default","single","","always","RDP","disable","VPN_SGP","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","99dd31fe-6871-51f0-c7a6-da56de77cba5","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","AZ-SGP-Domain-Controllers","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-AZ-SGP-Domain-Controllers","disable","disable","disable","","127","","","","default","single","","always","Domain Services","disable","VPN_SGP","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","b2bf193c-201c-51f0-1f00-f9f5d937b4bf","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGWINDC01","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-RGWINDC01-Domain-Services","disable","disable","disable","","129","","","","default","single","","always","Domain Services","disable","VPN_MEA VPN_SGP","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","91508398-2018-51f0-b139-4521da966767","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","AZ-MEA-Domain-Controllers","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","To-AZ-MEA-DC-Domain-Services","disable","disable","disable","","128","","","","default","single","","always","Domain Services","disable","VPN_MEA","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","82298848-2017-51f0-158e-d074926f7ea0","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","Azure-old-jumphosts","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Azure-old-jumphosts-RDP","disable","disable","disable","","126","","","","default","single","","always","RDP","disable","Capelle_LAN","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","83a3018c-2011-51f0-5ab3-504409a8c149","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","Fileservers","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Fileservers-ALL","disable","disable","disable","","130","","","","default","single","","always","ALL","disable","VPN_MEA VPN_SGP Fileservers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","7c085118-20ff-51f0-7df3-fd8d7abd81ec","","","","","","","disable","","","","16777215","16","","","","2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"2025-08-13 15:09:00",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
