
Firewall Policy
action,application-list,auto-asic-offload,av-profile,capture-packet,comments,diffserv-forward,diffserv-reverse,diffservcode-forward,disclaimer,dnsfilter-profile,dstaddr,dstaddr-negate,dstaddr6,dstintf,emailfilter-profile,fixedport,fsso-groups,global-label,groups,gtp-profile,icap-profile,inspection-mode,internet-service,internet-service-custom,internet-service-custom-group,internet-service-group,internet-service-name,internet-service-negate,network-service-dynamic,internet-service-src,internet-service-src-custom,internet-service-src-custom-group,internet-service-src-group,internet-service-src-name,internet-service-src-negate,network-service-src-dynamic,ippool,ips-sensor,label,logtraffic,logtraffic-start,name,nat,nat46,nat64,per-ip-shaper,policyid,poolname,poolname6,profile-group,profile-protocol-options,profile-type,replacemsg-override-group,schedule,service,service-negate,srcaddr,srcaddr-negate,srcaddr6,srcintf,ssl-ssh-profile,status,tos,tos-mask,traffic-shaper,traffic-shaper-reverse,users,utm-status,uuid,voip-profile,vpntunnel,waf-profile,webfilter-profile,webproxy-forward-server,file-filter-profile,ztna-status,ztna-ems-tag,ztna-geo-tag,videofilter-profile,cgn-session-quota,cgn-resource-quota,cgn-eif,cgn-eim,cgn-log-server-grp,_created timestamp,_last-modified-by,_modified timestamp,_created-by,extra info,scope member,visibility,_label-color,_global-label-color,scope
"accept","","enable","","disable","","disable","disable","","disable","","Fileservers","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Fileservers-ALL","disable","disable","disable","","106","","","","default","single","","always","ALL","disable","VPN_MEA VPN_SGP Fileservers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","60b0579e-20ff-51f0-fd5b-d5f3d0a86441","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","Domain Controllers","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Domaincontrollers-ALL","disable","disable","disable","","101","","","","default","single","","always","ALL","disable","VPN_MEA VPN_SGP Domain Controllers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","07b6b5d4-1c59-51f0-0189-f37b5d0f3bd9","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain) (Copy of Access-to-Fileservers-Domain)","disable","disable","","disable","","Domain Controllers","disable","","any","","","","NEW RULES","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Access-to-Domaincontrollers-Domain","disable","disable","disable","","4","","","","default","single","","always","Domain Services HTTP HTTPS NTP","disable","00:0c:29:33:97:e9 NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-EU-Server NET-AZ-MEA-Conn NET-AZ-MEA-Server NET-AZ-OLD-0 NET-AZ-OLD-1 NET-AZ-OLD-2 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-FBE-Management NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers NET-THA-SAT-Clients NET-THA-SAT-Mgmt NET-THA-SAT-OfficeWiFi NET-USA-HST-Clients NET-USA-HST-Mgmt NET-USA-HST-OfficeWiFi NET-USA-HST-Servers Domain Controllers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","48acd1f6-1077-51f0-f4b8-05b1b024323a","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain) (Copy of Access-to-Fileservers-Domain) (Copy of Access-to-Domaincontrollers-Domain)","disable","disable","","disable","","Domain Controllers","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","","","all","disable","Temporary-DomainControllers-ALL","disable","disable","disable","","100","","","","default","single","","always","ALL","disable","NET-USA-HST-Clients NET-AZ-OLD-0 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-USA-HST-OfficeWiFi NET-USA-HST-Servers NET-USA-HST-Mgmt NET-AZ-EU-Server NET-AZ-MEA-Server NET-AZ-OLD-1 NET-AZ-OLD-2 NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers NET-AZ-EU-Conn NET-AZ-MEA-Conn 00:0c:29:33:97:e9 NET-AZ-APAC-Conn NET-AZ-APAC-Server Domain Controllers NET-NLD-CAP-FBE-Management","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","90eb01de-19fc-51f0-c0d3-5ab76b166ac7","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain)","disable","disable","","disable","","RGFILE01 RGFILE02 RGFILE03 RGSINGFILE01 RGUSAFILE01 vm-filesmeprd01 vm-filessgprd01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-Fileservers-Domain","disable","disable","disable","","5","","","","default","single","","always","Domain Services HTTP HTTPS","disable","00:0c:29:33:97:e9 NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-EU-Server NET-AZ-MEA-Conn NET-AZ-MEA-Server NET-AZ-OLD-0 NET-AZ-OLD-1 NET-AZ-OLD-2 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers NET-THA-SAT-Clients NET-THA-SAT-Mgmt NET-THA-SAT-OfficeWiFi NET-USA-HST-Clients NET-USA-HST-Mgmt NET-USA-HST-OfficeWiFi NET-USA-HST-Servers","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","48c40330-1077-51f0-4d7e-5ee08918e304","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGUSAFILE01-SMB)","disable","disable","","disable","","RGUSASRV1","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGUSASRV1-Domain","disable","disable","disable","","6","","","","default","single","","always","Domain Services HTTP HTTPS","disable","NET-USA-HST-Clients NET-AZ-OLD-0 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-USA-HST-OfficeWiFi NET-USA-HST-Servers NET-USA-HST-Mgmt","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","48d8fd80-1077-51f0-1999-8bde7a59e9b3","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGUSAFILE01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGUSAFILE01-SMB","disable","disable","disable","","7","","","","default","single","","always","SMB","disable","NET-USA-HST-Clients","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","48e8bbda-1077-51f0-ff12-e5dbf9535862","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-rg-nld-cap-zbxprx01-ALL) (Copy of Access-to-ALL-FBEMonitoring)","disable","disable","","disable","","all","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-ALL-RGMonitoring","disable","disable","disable","","8","","","","default","single","","always","PING SNMP HTTP HTTPS","disable","RGZabbix rg-nld-cap-zbxprx01","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","48f332b8-1077-51f0-25bd-234e936d13a5","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGCALCSERVER02 rgcalcserver01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGCALCSERVER-11731","disable","disable","disable","","9","","","","default","single","","always","TCP11731","disable","RGBACKUP03 00:50:56:64:49:c7","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","490cc4da-1077-51f0-668c-b707b8a07a57","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGCALCSERVER02-11731) (Copy of Access-to-RGCALCSERVER02-616X)","disable","disable","","disable","","RGCALCSERVER02 rgcalcserver01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGCALCSERVER-6184","disable","disable","disable","","10","","","","default","single","","always","TCP6184","disable","RGBACKUP03 00:50:56:64:49:c7","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","4917e5a4-1077-51f0-f67c-903383a6ef78","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGCALCSERVER02-11731)","disable","disable","","disable","","RGCALCSERVER02 rgcalcserver01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGCALCSERVER-616X","disable","disable","disable","","11","","","","default","single","","always","TCP6160 TCP6161 TCP6162 TCP6163","disable","RGBACKUP03 00:50:56:64:49:c7","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","4924c274-1077-51f0-89ff-d448b457a86c","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-RGCALCSERVER02-11731)","disable","disable","","disable","","RGCALCSERVER02 rgcalcserver01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGCALCSERVER-Domain","disable","disable","disable","","12","","","","default","single","","always","Domain Services","disable","RGBACKUP03 00:50:56:64:49:c7","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","49309612-1077-51f0-4c3a-de3522c9aa12","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGBACKUP02","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGBACKUP02-Domain","disable","disable","disable","","13","","","","default","single","","always","ALL_ICMP Domain Services","disable","RGBACKUP03","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","493bd81a-1077-51f0-3f0e-52faecd64d91","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGDEVHYPERV01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGDEVHYPERV01-616X","disable","disable","disable","","14","","","","default","single","","always","DCE-RPC TCP6160 TCP6161 TCP6162 TCP6163","disable","RGBACKUP03","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","49461320-1077-51f0-098c-17ebe6feed9e","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","Hostmonitor","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-Hostmonitor-TCP1054","disable","disable","disable","","15","","","","default","single","","always","TCP1054","disable","NET-AZ-OLD-0 OLD-AZURE-CLIENT-VPN","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","4951b856-1077-51f0-cecc-fa04e6f9a83a","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","RGSTARBI","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGSTARBI-RDP","disable","disable","disable","","16","","","","default","single","","always","RDP","disable","NET-AZ-OLD-0 RGADMIN-Access RGADMIN01 RGADMIN01-MGMT 00:0c:29:33:97:e9 OLD-AZURE-CLIENT-VPN","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","495cbdb4-1077-51f0-bc4d-1e5ec6a692c5","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-CAP-ClientLAN-SNMP) (Copy of Access-to-RGPRINT01-DCERPC) (Copy of Access-to-RGPRINT01-TCP5014) (Copy of Access-to-RGPRINT01-NETBIOS)","disable","disable","","disable","","RGPRINT01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGPRINT01-SMB","disable","disable","disable","","17","","","","default","single","","always","SMB","disable","NET-NLD-CAP-Clients","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","49693756-1077-51f0-9a96-ae7f95a33934","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-CAP-ClientLAN-SNMP) (Copy of Access-to-RGPRINT01-DCERPC) (Copy of Access-to-RGPRINT01-TCP5014)","disable","disable","","disable","","RGPRINT01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGPRINT01-NETBIOS","disable","disable","disable","","18","","","","default","single","","always","NETBIOS","disable","NET-NLD-CAP-Clients","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","49765760-1077-51f0-5851-03e7aeb702d2","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-CAP-ClientLAN-SNMP) (Copy of Access-to-RGPRINT01-DCERPC)","disable","disable","","disable","","RGPRINT01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGPRINT01-TCP5014","disable","disable","disable","","19","","","","default","single","","always","TCP5014","disable","NET-NLD-CAP-Clients","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","4982d260-1077-51f0-82ee-91a66b1c749c","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-CAP-ClientLAN-SNMP) (Copy of Access-to-RGPRINT01-DCERPC) (Copy of Access-to-RGPRINT01-TCP5014)","disable","disable","","disable","","RGPRINT01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGPRINT01-TCP5016","disable","disable","disable","","20","","","","default","single","","always","TCP5016","disable","NET-NLD-CAP-Clients","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","498f248e-1077-51f0-bb8f-11dcdd1af35d","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable"," (Copy of Access-to-CAP-ClientLAN-SNMP)","disable","disable","","disable","","RGPRINT01","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-RGPRINT01-DCERPC","disable","disable","disable","","21","","","","default","single","","always","DCE-RPC","disable","NET-NLD-CAP-Clients","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","499bbfb4-1077-51f0-de8c-dccf45023192","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
"accept","","enable","","disable","","disable","disable","","disable","","NET-NLD-CAP-Clients NET-NLD-CAP-Mgmt","disable","","any","","","","","","","","flow","disable","","","","","","","disable","","","","","","","","Block-ALL-Medium-High-Critical","","all","disable","Access-to-CAP-ClientLAN-SNMP","disable","disable","disable","","22","","","","default","single","","always","SNMP","disable","RGPRINT01","disable","","any","no-inspection","enable","0x00","0x00","","","","enable","49a7c598-1077-51f0-c30b-0075d3a6b3a1","","","","","","","disable","","","","16777215","16","","","","2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"2025-08-01 14:42:56",bh-jpij01@ROLL-GROUP.COM,"","","","","","[All Devices/Groups]"
