action,application-list,auto-asic-offload,av-profile,capture-packet,comments,diffserv-forward,diffserv-reverse,diffservcode-forward,disclaimer,dnsfilter-profile,dstaddr,dstaddr-negate,dstaddr6,dstintf,emailfilter-profile,fixedport,fsso-groups,global-label,groups,gtp-profile,icap-profile,inspection-mode,internet-service,internet-service-custom,internet-service-custom-group,internet-service-group,internet-service-name,internet-service-negate,network-service-dynamic,internet-service-src,internet-service-src-custom,internet-service-src-custom-group,internet-service-src-group,internet-service-src-name,internet-service-src-negate,network-service-src-dynamic,ippool,ips-sensor,label,logtraffic,logtraffic-start,name,nat,nat46,nat64,per-ip-shaper,policyid,poolname,poolname6,profile-group,profile-protocol-options,profile-type,replacemsg-override-group,schedule,service,service-negate,srcaddr,srcaddr-negate,srcaddr6,srcintf,ssl-ssh-profile,status,tos,tos-mask,traffic-shaper,traffic-shaper-reverse,users,utm-status,uuid,voip-profile,vpntunnel,waf-profile,webfilter-profile,webproxy-forward-server,file-filter-profile,ztna-status,ztna-ems-tag,ztna-geo-tag,videofilter-profile,cgn-session-quota,cgn-resource-quota,cgn-eif,cgn-eim,cgn-log-server-grp,_created timestamp,_last-modified-by,_modified timestamp,_created-by,extra info,scope member,visibility,_label-color,_global-label-color,scope
accept,,enable,,disable,W2505 015 - allow all traffic between voip pbx and server,disable,disable,,disable,,RGUSASRV1,disable,,VLAN10,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,PERMIT-VOIP-SRV-ANY,disable,disable,disable,,118,,,,default,,,always,ALL,disable,HST-VOIP-PBX,disable,,VLAN13,no-inspection,enable,0x00,0x00,,,,disable,cd588e0e-6ee6-51f0-d0d2-41e0d8a85fb7,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,W2505 065 Allow RDP from jumphost Capelle to local server,disable,disable,,disable,,RGUSAFILE01,disable,,VLAN10,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,RDPfromCapJumphost,disable,disable,disable,,121,,,,default,,,always,RDP,disable,rg-nld-cap-jump01,disable,,To-Capelle,no-inspection,enable,0x00,0x00,,,,disable,cd5a0ce8-6ee6-51f0-91f2-699dedb09fcc,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,NET-THA-SAT-Clients,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,To-THA-SAT-Clients-ALL,disable,disable,disable,,126,,,,default,single,,always,ALL,disable,NET-THA-SAT-OfficeWiFi,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd5b7d9e-6ee6-51f0-08c5-c8a3c0b58848,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,NET-THA-SAT-OfficeWiFi,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,To-THA-SAT-OfficeWIFI-ALL,disable,disable,disable,,125,,,,default,single,,always,ALL,disable,NET-THA-SAT-Clients THA-SAT-Printer,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd5cf12e-6ee6-51f0-4ff1-a23e0f510d9e,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,THA-SAT-Printer,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,To-THA-SAT-Printer-ALL,disable,disable,disable,,124,,,,default,single,,always,ALL,disable,NET-THA-SAT-OfficeWiFi,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd5e62c0-6ee6-51f0-7f41-8e11a86612bf,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,172.20.32.250/32,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,To-172.20.32.250-RDP,disable,disable,disable,,123,,,,default,single,,always,RDP,disable,VPN_SGP,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd5fd56a-6ee6-51f0-bc17-3616487a3564,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,AZ-SGP-Domain-Controllers,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,To-AZ-SGP-Domain-Controllers,disable,disable,disable,,113,,,,default,single,,always,Domain Services,disable,VPN_SGP,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd61db44-6ee6-51f0-8a05-6eff92eafd04,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,RGWINDC01,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,To-RGWINDC01-Domain-Services,disable,disable,disable,,112,,,,default,single,,always,Domain Services,disable,VPN_MEA VPN_SGP,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd635168-6ee6-51f0-2588-c74bad0dbcca,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,AZ-MEA-Domain-Controllers,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,To-AZ-MEA-DC-Domain-Services,disable,disable,disable,,111,,,,default,single,,always,Domain Services,disable,VPN_MEA,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd64c3fe-6ee6-51f0-99b9-792fd30698be,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,Azure-old-jumphosts,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,Access-to-Azure-old-jumphosts-RDP,disable,disable,disable,,110,,,,default,single,,always,RDP,disable,172.20.1.11 Capelle_LAN,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd664378-6ee6-51f0-09fe-a6d4cda6481a,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,Fileservers,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,Access-to-Fileservers-ALL,disable,disable,disable,,114,,,,default,single,,always,ALL,disable,VPN_MEA VPN_SGP Fileservers,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd67bc94-6ee6-51f0-629c-8c621791ecc9,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,Domain Controllers,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,Access-to-Domaincontrollers-ALL,disable,disable,disable,,109,,,,default,single,,always,ALL,disable,00:0c:29:33:97:e9 Controllers Domain NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-EU-Server NET-AZ-MEA-Conn NET-AZ-MEA-Server NET-AZ-OLD-0 NET-AZ-OLD-1 NET-AZ-OLD-2 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-FBE-Management NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers NET-THA-SAT-Clients NET-THA-SAT-Mgmt NET-THA-SAT-OfficeWiFi NET-USA-HST-Clients NET-USA-HST-Mgmt NET-USA-HST-OfficeWiFi NET-USA-HST-Servers VPN_MEA VPN_SGP,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd6932d6-6ee6-51f0-3b91-ca391c38f771,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain) (Copy of Access-to-Fileservers-Domain),disable,disable,,disable,,Domain Controllers,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,Access-to-Domaincontrollers-ALL,disable,disable,disable,,7,,,,default,single,,always,ALL Domain HTTP HTTPS NTP Services,disable,00:0c:29:33:97:e9 Controllers Domain NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-EU-Server NET-AZ-MEA-Conn NET-AZ-MEA-Server NET-AZ-OLD-0 NET-AZ-OLD-1 NET-AZ-OLD-2 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-FBE-Management NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers NET-THA-SAT-Clients NET-THA-SAT-Mgmt NET-THA-SAT-OfficeWiFi NET-USA-HST-Clients NET-USA-HST-Mgmt NET-USA-HST-OfficeWiFi NET-USA-HST-Servers,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd6b5908-6ee6-51f0-e693-c749da31dae5,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain) (Copy of Access-to-Fileservers-Domain) (Copy of Access-to-Domaincontrollers-Domain),disable,disable,,disable,,Domain Controllers,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,Temporary-DomainControllers-ALL,disable,disable,disable,,107,,,,default,single,,always,ALL,disable,NET-USA-HST-Clients NET-AZ-OLD-0 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-USA-HST-OfficeWiFi NET-USA-HST-Servers NET-USA-HST-Mgmt NET-AZ-EU-Server NET-AZ-MEA-Server NET-AZ-OLD-1 NET-AZ-OLD-2 NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers 00:0c:29:33:97:e9 NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-MEA-Conn Domain Controllers NET-NLD-CAP-FBE-Management,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd6d6a72-6ee6-51f0-80b7-1a434480dbb8,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain),disable,disable,,disable,,RGFILE01 RGFILE02 RGFILE03 RGSINGFILE01 RGUSAFILE01 vm-filesmeprd01 vm-filessgprd01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-Fileservers-Domain,disable,disable,disable,,8,,,,default,single,,always,Domain Services HTTP HTTPS,disable,00:0c:29:33:97:e9 NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-EU-Server NET-AZ-MEA-Conn NET-AZ-MEA-Server NET-AZ-OLD-0 NET-AZ-OLD-1 NET-AZ-OLD-2 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Mgmt NET-NLD-CAP-Servers NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-SGP-SGP-Mgmt NET-SGP-SGP-Servers NET-THA-SAT-Clients NET-THA-SAT-Mgmt NET-THA-SAT-OfficeWiFi NET-USA-HST-Clients NET-USA-HST-Mgmt NET-USA-HST-OfficeWiFi NET-USA-HST-Servers,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd6f0206-6ee6-51f0-b011-4f4987e80ed6,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGUSAFILE01-SMB),disable,disable,,disable,,RGUSASRV1,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGUSASRV1-Domain,disable,disable,disable,,9,,,,default,single,,always,Domain Services HTTP HTTPS,disable,NET-USA-HST-Clients NET-AZ-OLD-0 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-USA-HST-OfficeWiFi NET-USA-HST-Servers NET-USA-HST-Mgmt,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd708a54-6ee6-51f0-6364-7152a9f7c029,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,RGUSAFILE01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGUSAFILE01-SMB,disable,disable,disable,,10,,,,default,single,,always,SMB,disable,NET-USA-HST-Clients,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd7201b8-6ee6-51f0-e738-374654d2b6f0,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-rg-nld-cap-zbxprx01-ALL) (Copy of Access-to-ALL-FBEMonitoring),disable,disable,,disable,,all,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-ALL-RGMonitoring,disable,disable,disable,,11,,,,default,single,,always,PING SNMP HTTP HTTPS,disable,RGZabbix rg-nld-cap-zbxprx01,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd739ba4-6ee6-51f0-d955-0e1bbffe440a,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGCALCSERVER02-11731),disable,disable,,disable,,RGCALCSERVER02 rgcalcserver01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGCALCSERVER-TCP1947,disable,disable,disable,,12,,,,default,single,,always,TCP1947,disable,NET-NLD-CAP-Clients NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-USA-HST-Clients NET-USA-HST-OfficeWiFi VLAN10 address _HOU NETWORK_OBJ_172.20.0.0_24 HOU-Client-VPN SGP-Client-VPN,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd752d02-6ee6-51f0-80f1-66e47d0f9b7f,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,00:0c:29:33:97:e9 RGCALCSERVER02 rgcalcserver01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGCALCSERVER-MANY,disable,disable,disable,,13,,,,default,single,,always,Domain Services TCP11731 TCP6160 TCP6161 TCP6162 TCP6163 TCP6184,disable,RGBACKUP03 00:50:56:64:49:c7,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd76b2ee-6ee6-51f0-29bf-f02dc1cb926e,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGCALCSERVER02-11731) (Copy of Access-to-RGCALCSERVER02-616X),disable,disable,,disable,,00:0c:29:33:97:e9 RGCALCSERVER02 rgcalcserver01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGCALCSERVER-6184,disable,disable,disable,,15,,,,default,single,,always,TCP6184,disable,RGBACKUP03 00:50:56:64:49:c7,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd783934-6ee6-51f0-f287-9a9856da976d,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGCALCSERVER02-11731),disable,disable,,disable,,00:0c:29:33:97:e9 RGCALCSERVER02 rgcalcserver01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGCALCSERVER-616X,disable,disable,disable,,16,,,,default,single,,always,TCP6160 TCP6161 TCP6162 TCP6163,disable,RGBACKUP03 00:50:56:64:49:c7,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,cd79eaf4-6ee6-51f0-499a-438a0929ff2b,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:50:01,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
