action,application-list,auto-asic-offload,av-profile,capture-packet,comments,diffserv-forward,diffserv-reverse,diffservcode-forward,disclaimer,dnsfilter-profile,dstaddr,dstaddr-negate,dstaddr6,dstintf,emailfilter-profile,fixedport,fsso-groups,global-label,groups,gtp-profile,icap-profile,inspection-mode,internet-service,internet-service-custom,internet-service-custom-group,internet-service-group,internet-service-name,internet-service-negate,network-service-dynamic,internet-service-src,internet-service-src-custom,internet-service-src-custom-group,internet-service-src-group,internet-service-src-name,internet-service-src-negate,network-service-src-dynamic,ippool,ips-sensor,label,logtraffic,logtraffic-start,name,nat,nat46,nat64,per-ip-shaper,policyid,poolname,poolname6,profile-group,profile-protocol-options,profile-type,replacemsg-override-group,schedule,service,service-negate,srcaddr,srcaddr-negate,srcaddr6,srcintf,ssl-ssh-profile,status,tos,tos-mask,traffic-shaper,traffic-shaper-reverse,users,utm-status,uuid,voip-profile,vpntunnel,waf-profile,webfilter-profile,webproxy-forward-server,file-filter-profile,ztna-status,ztna-ems-tag,ztna-geo-tag,videofilter-profile,cgn-session-quota,cgn-resource-quota,cgn-eif,cgn-eim,cgn-log-server-grp,_created timestamp,_last-modified-by,_modified timestamp,_created-by,extra info,scope member,visibility,_label-color,_global-label-color,scope
accept,,enable,,disable,,disable,disable,,disable,,RGWINDC01,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,To-RGWINDC01-Domain-Services,disable,disable,disable,,130,,,,default,single,,always,Domain Services,disable,VPN_MEA VPN_SGP,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,1d60c5aa-2019-51f0-c950-f35cc8698f67,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,AZ-MEA-Domain-Controllers,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,To-AZ-MEA-DC-Domain-Services,disable,disable,disable,,129,,,,default,single,,always,Domain Services,disable,VPN_MEA,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,2af67dfa-2018-51f0-7f6f-b64ef03cab59,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,Azure-old-jumphosts,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,Access-to-Azure-old-jumphosts-RDP,disable,disable,disable,,128,,,,default,single,,always,RDP,disable,Capelle_LAN,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,7fb47968-2014-51f0-58db-6909f53d8cd5,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,Fileservers,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,Access-to-Fileservers-ALL,disable,disable,disable,,132,,,,default,single,,always,ALL,disable,VPN_MEA VPN_SGP Fileservers,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,c6e05d84-20ff-51f0-2613-7d18b716eeea,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,Domain Controllers,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,Access-to-Domaincontrollers-ALL,disable,disable,disable,,127,,,,default,single,,always,ALL,disable,VPN_MEA VPN_SGP Domain Controllers,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,b467e0fc-1c57-51f0-80f0-766f05625154,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain) (Copy of Access-to-Fileservers-Domain),disable,disable,,disable,,Domain Controllers,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,Access-to-Domaincontrollers-Domain,disable,disable,disable,,123,,,,default,single,,always,Domain Services HTTP HTTPS NTP,disable,NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-EU-Server NET-AZ-MEA-Conn NET-AZ-MEA-Server NET-AZ-OLD-0 NET-AZ-OLD-1 NET-AZ-OLD-2 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-FBE-Management NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-THA-SAT-Clients NET-THA-SAT-Mgmt NET-THA-SAT-OfficeWiFi NET-USA-HST-Clients NET-USA-HST-Mgmt NET-USA-HST-OfficeWiFi NET-USA-HST-Servers Domain Controllers,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,2620a42a-0fd5-51f0-5770-38b667039e06,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain) (Copy of Access-to-Fileservers-Domain) (Copy of Access-to-Domaincontrollers-Domain),disable,disable,,disable,,Domain Controllers,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,Temporary-DomainControllers-ALL,disable,disable,disable,,126,,,,default,single,,always,ALL,disable,NET-USA-HST-Clients NET-AZ-OLD-0 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-USA-HST-OfficeWiFi NET-USA-HST-Servers NET-USA-HST-Mgmt NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-EU-Server NET-AZ-MEA-Conn NET-AZ-MEA-Server NET-AZ-OLD-1 NET-AZ-OLD-2 Domain Controllers NET-NLD-CAP-FBE-Management,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,f4ffbe54-19fb-51f0-0927-f8cbd488e7ba,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:40,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGUSAFILE01-SMB) (Copy of Access-to-RGUSASRV1-Domain),disable,disable,,disable,,RGFILE01 RGFILE02 RGFILE03 RGSINGFILE01 RGUSAFILE01 vm-filesmeprd01 vm-filessgprd01,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-Fileservers-Domain,disable,disable,disable,,122,,,,default,single,,always,Domain Services HTTP HTTPS,disable,NET-AZ-APAC-Conn NET-AZ-APAC-Server NET-AZ-EU-Conn NET-AZ-EU-Server NET-AZ-MEA-Conn NET-AZ-MEA-Server NET-AZ-OLD-0 NET-AZ-OLD-1 NET-AZ-OLD-2 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-THA-SAT-Clients NET-THA-SAT-Mgmt NET-THA-SAT-OfficeWiFi NET-USA-HST-Clients NET-USA-HST-Mgmt NET-USA-HST-OfficeWiFi NET-USA-HST-Servers,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,c5fd3306-0fd4-51f0-e231-a35690051b3e,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGUSAFILE01-SMB),disable,disable,,disable,,RGUSASRV1,disable,,any,,,,NEW RULES,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGUSASRV1-Domain,disable,disable,disable,,15,,,,default,single,,always,Domain Services HTTP HTTPS,disable,NET-USA-HST-Clients NET-AZ-OLD-0 NET-DEU-HAM-Inside NET-IDN-JAK-Inside NET-NLD-CAP-Clients NET-NLD-CAP-Wifi NET-SGP-SGP-Clients NET-USA-HST-OfficeWiFi NET-USA-HST-Servers NET-USA-HST-Mgmt,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53c3af22-0fcf-51f0-99dc-7aa0c4c25c79,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,RGUSAFILE01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGUSAFILE01-SMB,disable,disable,disable,,16,,,,default,single,,always,SMB,disable,NET-USA-HST-Clients,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53c78c1e-0fcf-51f0-e18c-c2c6bc9b597b,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,allow monitoring traffic,disable,disable,,disable,,all,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,,,all,disable,Access-to-ALL-RGMonitoring,disable,disable,disable,,17,,,,default,single,,always,PING SNMP HTTP HTTPS,disable,RGZabbix rg-nld-cap-zbxprx01,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53c9d2bc-0fcf-51f0-e3b2-390fc67fac22,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,RGCALCSERVER02 rgcalcserver01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGCALCSERVER-11731,disable,disable,disable,,18,,,,default,single,,always,TCP11731,disable,RGBACKUP03 00:50:56:64:49:c7,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53cfebde-0fcf-51f0-e33f-bf101542c867,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGCALCSERVER02-11731) (Copy of Access-to-RGCALCSERVER02-616X),disable,disable,,disable,,RGCALCSERVER02 rgcalcserver01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGCALCSERVER-6184,disable,disable,disable,,19,,,,default,single,,always,TCP6184,disable,RGBACKUP03 00:50:56:64:49:c7,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53d24b54-0fcf-51f0-969c-17a6328ca6fc,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGCALCSERVER02-11731),disable,disable,,disable,,RGCALCSERVER02 rgcalcserver01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGCALCSERVER-616X,disable,disable,disable,,20,,,,default,single,,always,TCP6160 TCP6161 TCP6162 TCP6163,disable,RGBACKUP03 00:50:56:64:49:c7,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53d55696-0fcf-51f0-d418-cd15339be147,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-RGCALCSERVER02-11731),disable,disable,,disable,,RGCALCSERVER02 rgcalcserver01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGCALCSERVER-Domain,disable,disable,disable,,21,,,,default,single,,always,Domain Services,disable,RGBACKUP03 00:50:56:64:49:c7,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53d8fc6a-0fcf-51f0-d955-421bc5f2df92,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,RGBACKUP02,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGBACKUP02-Domain,disable,disable,disable,,22,,,,default,single,,always,ALL_ICMP Domain Services,disable,RGBACKUP03,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53db9f56-0fcf-51f0-03a1-7b0992eeb97c,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,RGDEVHYPERV01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGDEVHYPERV01-616X,disable,disable,disable,,23,,,,default,single,,always,DCE-RPC TCP6160 TCP6161 TCP6162 TCP6163,disable,RGBACKUP03,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53de5624-0fcf-51f0-31ea-0d9a4fe9b537,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,Hostmonitor,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-Hostmonitor-TCP1054,disable,disable,disable,,24,,,,default,single,,always,TCP1054,disable,NET-AZ-OLD-0 OLD-AZURE-CLIENT-VPN,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53e09e3e-0fcf-51f0-650f-168b33740e17,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable,,disable,disable,,disable,,RGSTARBI,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGSTARBI-RDP,disable,disable,disable,,25,,,,default,single,,always,RDP,disable,NET-AZ-OLD-0 RGADMIN-Access RGADMIN01 RGADMIN01-MGMT 00:0c:29:33:97:e9 OLD-AZURE-CLIENT-VPN,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53e2e266-0fcf-51f0-e679-f26bb7095254,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-CAP-ClientLAN-SNMP) (Copy of Access-to-RGPRINT01-DCERPC) (Copy of Access-to-RGPRINT01-TCP5014) (Copy of Access-to-RGPRINT01-NETBIOS),disable,disable,,disable,,RGPRINT01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGPRINT01-SMB,disable,disable,disable,,26,,,,default,single,,always,SMB,disable,NET-NLD-CAP-Clients,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53e55474-0fcf-51f0-6a9b-b620f79fe62a,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-CAP-ClientLAN-SNMP) (Copy of Access-to-RGPRINT01-DCERPC) (Copy of Access-to-RGPRINT01-TCP5014),disable,disable,,disable,,RGPRINT01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGPRINT01-NETBIOS,disable,disable,disable,,27,,,,default,single,,always,NETBIOS,disable,NET-NLD-CAP-Clients,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53e7e6ee-0fcf-51f0-8b55-3f18432b68a6,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-CAP-ClientLAN-SNMP) (Copy of Access-to-RGPRINT01-DCERPC),disable,disable,,disable,,RGPRINT01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGPRINT01-TCP5014,disable,disable,disable,,42,,,,default,single,,always,TCP5014,disable,NET-NLD-CAP-Clients,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53ea6a86-0fcf-51f0-b20d-1e73d871ca0f,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-CAP-ClientLAN-SNMP) (Copy of Access-to-RGPRINT01-DCERPC) (Copy of Access-to-RGPRINT01-TCP5014),disable,disable,,disable,,RGPRINT01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGPRINT01-TCP5016,disable,disable,disable,,43,,,,default,single,,always,TCP5016,disable,NET-NLD-CAP-Clients,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53ecdeb0-0fcf-51f0-2a5e-49e22a4da139,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
accept,,enable,,disable, (Copy of Access-to-CAP-ClientLAN-SNMP),disable,disable,,disable,,RGPRINT01,disable,,any,,,,,,,,flow,disable,,,,,,,disable,,,,,,,,Block-ALL-Medium-High-Critical,,all,disable,Access-to-RGPRINT01-DCERPC,disable,disable,disable,,44,,,,default,single,,always,DCE-RPC,disable,NET-NLD-CAP-Clients,disable,,any,no-inspection,enable,0x00,0x00,,,,enable,53ef6306-0fcf-51f0-bd84-5da5c7e6381a,,,,,,,disable,,,,16777215,16,,,,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,2025-08-01 16:25:41,bh-jpij01@ROLL-GROUP.COM,,,,,,[All Devices/Groups]
